id,name,urban_rural,population
148101001,Butao,Rural,672
148101002,Cadaclan,Rural,437
148101003,Langnao,Rural,164
148101004,Lubong,Rural,612
148101005,Naguilian,Rural,389
148101006,Namaltugan,Rural,924
148101007,Poblacion,Rural,1939
148101008,Sabangan,Rural,379
148101009,Santa Filomena,Rural,859
148101010,Tubongan,Rural,395
148101011,Tanglagan,Urban,1951
148101012,Tubang,Rural,411
148101013,Don Roque Ablan Sr.,Rural,273
148101014,Eleazar,Urban,121
148101015,Eva Puzon,Urban,1072
148101016,Kabugawan,Rural,484
148101017,Macalino,Rural,265
148101018,Santa Elena,Rural,221
