id,name,urban_rural,population
148102001,Allangigan,Rural,424
148102002,Buluan,Rural,1462
148102003,Caglayan (New Pob.),Rural,1865
148102004,Calafug,Rural,906
148102005,Cupis,Rural,441
148102006,Daga,Rural,1281
148102007,Guinamgaman,Rural,841
148102008,Karikitan,Rural,1928
148102009,Katablangan,Rural,697
148102010,Malama,Rural,2885
148102011,Manag,Rural,1629
148102012,Nabuangan,Rural,594
148102013,Paddaoan,Rural,1623
148102014,Puguin,Rural,805
148102015,Ripang (Old Pob.),Rural,841
148102016,Sacpil,Rural,1141
148102017,Talifugo,Rural,972
148102018,Banban,Rural,1042
148102019,Guinaang,Rural,1476
148102020,Ili,Rural,1195
148102021,Mawegui,Rural,763
