id,name,urban_rural,population
148105001,Bacsay,Rural,850
148105002,Capagaypayan,Rural,468
148105003,Dagupan,Rural,2038
148105004,Lappa,Rural,667
148105006,Marag,Rural,557
148105007,Poblacion,Urban,1107
148105008,Quirino,Rural,1228
148105009,Salvacion,Rural,395
148105010,San Francisco,Rural,840
148105011,San Isidro Norte,Rural,750
148105012,San Sebastian,Rural,355
148105013,Santa Lina,Rural,1026
148105014,Tumog,Rural,1285
148105015,Zumigui,Rural,695
148105016,Cagandungan,Rural,618
148105017,Calabigan,Rural,532
148105018,Cangisitan,Rural,683
148105019,Luyon,Rural,350
148105020,San Gregorio,Rural,529
148105021,San Isidro Sur,Urban,1326
148105022,Shalom,Rural,666
148105023,Turod,Rural,1064
