id,name,urban_rural,population
175106001,Balansay,Rural,6137
175106002,Fatima (Tii),Rural,1819
175106003,Payompon,Urban,10656
175106004,San Luis (Ligang),Rural,1448
175106005,Talabaan,Rural,2383
175106006,Tangkalan,Rural,2157
175106007,Tayamaan,Rural,6826
175106008,Poblacion 1 (Barangay 1),Urban,310
175106009,Poblacion 2 (Barangay 2),Urban,2127
175106010,Poblacion 3 (Barangay 3),Rural,266
175106011,Poblacion 4 (Barangay 4),Rural,831
175106012,Poblacion 5 (Barangay 5),Rural,416
175106013,Poblacion 6 (Barangay 6),Rural,668
175106014,Poblacion 7 (Barangay 7),Urban,2092
175106015,Poblacion 8 (Barangay 8),Urban,1101
