id,name,urban_rural,population
098312001,Balansag,Rural, 847 
098312002,Calula,Rural, 1047 
098312003,Casacon,Rural, 928 
098312004,Gango,Rural, 1399 
098312005,Katipunan,Urban, 2821 
098312006,Kulambugan,Rural, 1374 
098312007,Mabini,Rural, 1290 
098312008,Magsaysay,Rural, 1382 
098312009,New Antique,Rural, 881 
098312010,New Sagay,Rural, 1254 
098312011,Pres. Roxas,Rural, 1711 
098312012,San Antonio,Rural, 1384 
098312013,San Fernandino,Rural, 2223 
098312014,San Jose,Rural, 749 
098312015,Siawang,Rural, 1828 
098312016,Silingan,Rural, 1383 
098312017,Surabay,Urban, 1826 
098312018,Tilasan,Rural, 1039 
098312019,Tupilac,Rural, 1136 
098312020,Ali Alsree,Rural, 1985 
098312021,Don Perfecto,Rural, 2445 
098312022,Malubal,Rural, 2125 
098312023,Palmera,Rural, 886 
098312024,Remedios,Rural, 687 
098312025,Santo Rosario,Rural, 1589 
098312026,Taruc,Rural, 997 
