id,name,urban_rural,population
098302002,Basalem,Rural, 1086 
098302003,Bawang,Rural, 1079 
098302004,Bulaan,Rural, 387 
098302005,Compostela,Rural, 923 
098302006,Del Monte,Rural, 2342 
098302008,Guitom,Rural, 492 
098302009,Guminta,Rural, 737 
098302010,Labrador,Rural, 2089 
098302011,Lantawan,Rural, 383 
098302012,Mabuhay,Rural, 698 
098302013,Maganay,Rural, 1677 
098302014,Manlin,Rural, 1112 
098302015,Muyo,Rural, 1416 
098302016,Pamintayan,Rural, 1185 
098302017,Poblacion,Urban, 7965 
098302019,Talamimi,Rural, 1072 
098302020,Villacastor (Galit),Rural, 2388 
098302021,Agutayan,Rural, 402 
098302022,Bagong Borbon,Rural, 361 
098302023,Bliss,Rural, 3073 
098302024,Danlugan,Rural, 601 
098302025,Pling,Rural, 671 
098302026,Pulog,Rural, 560 
098302027,San Jose,Rural, 360 
098302028,Talairan,Rural, 636 
098302029,Datu Panas,Rural, 1960 
098302030,Guintuloan,Rural, 314 
