id,name
098301000,ALICIA
098302000,BUUG
098303000,DIPLAHAN
098304000,IMELDA
098305000,IPIL (Capital)
098306000,KABASALAN
098307000,MABUHAY
098308000,MALANGAS
098309000,NAGA
098310000,OLUTANGA
098311000,PAYAO
098312000,ROSELLER LIM
098313000,SIAY
098314000,TALUSAN
098315000,TITAY
098316000,TUNGAWAN
