id,name,urban_rural,population
098305001,Bacalan,Rural, 1276 
098305002,Bangkerohan,Rural, 3897 
098305003,Bulu-an,Rural, 3056 
098305006,Don Andres,Urban, 5709 
098305008,Guituan,Rural, 1145 
098305009,Ipil Heights,Urban, 3098 
098305012,Labi,Rural, 688 
098305013,Lower Ipil Heights,Urban, 1734 
098305015,Lower Taway,Rural, 2673 
098305016,Lumbia,Rural, 563 
098305018,Magdaup,Rural, 3545 
098305022,Pangi,Rural, 2345 
098305023,Poblacion,Urban, 5234 
098305024,Sanito,Urban, 6987 
098305027,Suclema,Rural, 765 
098305029,Taway,Rural, 3567 
098305030,Tenan,Rural, 1673 
098305032,Tiayon,Rural, 2387 
098305034,Timalang,Rural, 1587 
098305035,Tomitom,Rural, 965 
098305037,Upper Pangi,Rural, 1373 
098305038,Veteran's Village (Ruiz),Rural, 4753 
098305039,Makilas,Rural, 1986 
098305040,Caparan,Rural, 1005 
098305041,Domandan,Rural, 623 
098305042,Doña Josefa,Rural, 1095 
098305043,Logan,Rural, 712 
098305044,Maasin,Rural, 498 
