id,name,urban_rural,population
098308001,Bacao,Rural, 797 
098308002,Basak-bawang,Rural, 694 
098308003,Camanga,Rural, 1201 
098308005,Candiis,Rural, 1488 
098308006,Catituan,Rural, 1055 
098308007,Dansulao,Rural, 1376 
098308008,Del Pilar,Rural, 614 
098308011,Guilawa,Rural, 1574 
098308013,Kigay,Rural, 1660 
098308014,La Dicha,Rural, 2988 
098308016,Lipacan,Rural, 1052 
098308018,Logpond,Rural, 587 
098308020,Mabini,Rural, 1113 
098308021,Malungon,Rural, 539 
098308023,Mulom,Rural, 502 
098308025,Overland,Rural, 664 
098308026,Palalian,Rural, 446 
098308027,Payag,Rural, 714 
098308028,Poblacion,Urban, 8193 
098308031,Rebocon,Rural, 467 
098308032,San Vicente,Rural, 797 
098308036,Sinusayan,Rural, 654 
098308038,Tackling,Rural, 699 
098308039,Tigabon,Rural, 847 
098308040,Bontong,Rural, 522 
