id,name,urban_rural,population
060416001,Albasan,Rural,1503 
060416002,Aliputos,Rural,2132 
060416003,Badio,Rural,1470 
060416004,Bubog,Rural,1639 
060416006,Bulwang,Rural,4170 
060416007,Camanci Norte,Rural,2488 
060416008,Camanci Sur,Rural,977 
060416009,Dongon East,Rural,1593 
060416010,Dongon West,Rural,2071 
060416011,Joyao-joyao,Rural,1609 
060416012,Laguinbanua East,Rural,2081 
060416013,Laguinbanua West,Rural,1708 
060416014,Marianos,Rural,1003 
060416015,Navitas,Rural,1465 
060416016,Poblacion,Urban,1536 
060416017,Pusiw,Rural,1484 
060416018,Tabangka,Rural,933 
