id,name,urban_rural,population
060411001,Agbalogo,Rural,990 
060411002,Aglucay,Rural,521 
060411003,Alibagon,Rural,543 
060411004,Bagong Barrio,Rural,429 
060411005,Baybay,Rural,1916 
060411006,Cabatanga,Rural,1144 
060411007,Cajilo,Rural,1294 
060411008,Calangcang,Rural,1701 
060411009,Calimbajan,Rural,1855 
060411010,Castillo,Rural,791 
060411011,Cayangwan,Rural,2058 
060411012,Dumga,Rural,2107 
060411013,Libang,Rural,1561 
060411014,Mantiguib,Rural,1778 
060411015,Poblacion,Urban,3172 
060411016,Tibiawan,Rural,785 
060411017,Tina,Rural,1094 
060411018,Tugas,Rural,1722 
