id,name,urban_rural,population
060409001,Agmailig,Rural,755 
060409002,Alfonso XII,Rural,1323 
060409003,Batobato,Rural,453 
060409004,Bonza,Rural,333 
060409005,Calacabian,Rural,932 
060409006,Calamcan,Rural,613 
060409007,Can-Awan,Rural,542 
060409008,Casit-an,Rural,342 
060409009,Dalagsa-an,Rural,2173 
060409010,Guadalupe,Rural,1412 
060409011,Janlud,Rural,740 
060409012,Julita,Rural,1763 
060409013,Luctoga,Rural,1451 
060409014,Magugba,Rural,644 
060409015,Manika,Rural,2622 
060409016,Ogsip,Rural,1066 
060409017,Ortega,Rural,1309 
060409018,Oyang,Rural,1028 
060409019,Pampango,Rural,1360 
060409020,Pinonoy,Rural,708 
060409021,Poblacion,Urban,3661 
060409022,Rivera,Rural,596 
060409023,Rosal,Rural,1476 
060409024,Sibalew,Rural,703 
