id,name,urban_rural,population
184501001,Alangilan,Urban,6397 
184501002,Alijis,Urban,18418 
184501003,Banago,Urban,27476 
184501004,Barangay 1 (Pob.),Urban,5205 
184501005,Barangay 10 (Pob.),Urban,2435 
184501006,Barangay 11 (Pob.),Urban,338 
184501007,Barangay 12 (Pob.),Urban,1494 
184501008,Barangay 13 (Pob.),Urban,449 
184501009,Barangay 14 (Pob.),Urban,2127 
184501010,Barangay 15 (Pob.),Urban,562 
184501011,Barangay 16 (Pob.),Urban,6764 
184501012,Barangay 17 (Pob.),Urban,2517 
184501013,Barangay 18 (Pob.),Urban,1122 
184501014,Barangay 19 (Pob.),Urban,1198 
184501015,Barangay 2 (Pob.),Urban,4286 
184501016,Barangay 20 (Pob.),Urban,857 
184501017,Barangay 21 (Pob.),Urban,175 
184501018,Barangay 22 (Pob.),Urban,788 
184501019,Barangay 23 (Pob.),Urban,802 
184501020,Barangay 24 (Pob.),Urban,64 
184501021,Barangay 25 (Pob.),Urban,295 
184501022,Barangay 26 (Pob.),Urban,1668 
184501023,Barangay 27 (Pob.),Urban,2718 
184501024,Barangay 28 (Pob.),Urban,1495 
184501025,Barangay 29 (Pob.),Urban,1851 
184501026,Barangay 3 (Pob.),Urban,3198 
184501027,Barangay 30 (Pob.),Urban,3787 
184501028,Barangay 31 (Pob.),Urban,1493 
184501029,Barangay 32 (Pob.),Urban,826 
184501030,Barangay 33 (Pob.),Urban,944 
184501031,Barangay 34 (Pob.),Urban,1127 
184501032,Barangay 35 (Pob.),Urban,7849 
184501033,Barangay 36 (Pob.),Urban,1657 
184501034,Barangay 37 (Pob.),Urban,263 
184501035,Barangay 38 (Pob.),Urban,953 
184501036,Barangay 39 (Pob.),Urban,2187 
184501037,Barangay 4 (Pob.),Urban,1709 
184501038,Barangay 40 (Pob.),Urban,2759 
184501039,Barangay 41 (Pob.),Urban,728 
184501040,Barangay 5 (Pob.),Urban,624 
184501041,Barangay 6 (Pob.),Urban,2565 
184501042,Barangay 7 (Pob.),Urban,3281 
184501043,Barangay 8 (Pob.),Urban,1297 
184501044,Barangay 9 (Pob.),Urban,560 
184501045,Bata,Urban,25654 
184501046,Cabug,Urban,6520 
184501047,Estefania,Urban,35524 
184501048,Felisa,Urban,6301 
184501049,Granada,Urban,22756 
184501050,Mandalagan,Urban,23052 
184501051,Mansilingan,Urban,42352 
184501052,Montevista,Urban,1229 
184501053,Pahanocoy,Urban,13326 
184501054,Punta Taytay,Urban,7256 
184501055,Singcang-Airport,Urban,31099 
184501056,Sum-ag,Urban,18647 
184501057,Taculing,Urban,36668 
184501058,Tangub,Urban,34394 
184501059,Villamonte,Urban,34945 
184501060,Vista Alegre,Urban,14538 
184501061,Handumanan,Urban,28251 
