id,name,urban_rural,population
184516001,Ara-al,Rural,3251 
184516002,Ayungon,Rural,4349 
184516003,Balabag,Rural,2578 
184516004,Batuan,Rural,5624 
184516005,Roberto S. Benedicto (Consuelo),Rural,4539 
184516006,Cubay,Rural,5054 
184516007,Haguimit,Rural,3826 
184516008,La Granja,Rural,5824 
184516009,Nagasi,Rural,3447 
184516010,Barangay I (Pob.),Urban,4334 
184516011,Barangay II (Pob.),Urban,8220 
184516012,Barangay III (Pob.),Urban,6347 
184516013,San Miguel,Rural,4116 
184516014,Yubo,Rural,2343 
