id,name,urban_rural,population
184505001,Agpangi,Rural,2247 
184505002,Ani-e,Rural,1061 
184505003,Bagacay,Rural,1017 
184505004,Bantayanon,Rural,3788 
184505005,Buenavista,Rural,2324 
184505006,Cabungahan,Rural,785 
184505007,Calampisawan,Rural,2460 
184505008,Cambayobo,Rural,1425 
184505009,Castellano,Rural,1836 
184505010,Cruz,Rural,977 
184505011,Dolis,Rural,2297 
184505012,Hilub-Ang,Rural,2034 
184505013,Hinab-Ongan,Rural,1272 
184505014,Ilaya,Rural,1380 
184505015,Laga-an,Rural,2557 
184505016,Lalong,Rural,2492 
184505017,Lemery,Rural,1313 
184505018,Lipat-on,Rural,1372 
184505019,Lo-ok (Pob.),Urban,1974 
184505020,Ma-aslob,Rural,2164 
184505021,Macasilao,Rural,1876 
184505022,Malanog,Rural,1177 
184505023,Malatas,Rural,1271 
184505024,Marcelo,Rural,4699 
184505025,Mina-utok,Rural,2142 
184505026,Menchaca,Rural,1269 
184505027,Minapasuk,Rural,6647 
184505028,Mahilum,Rural,1265 
184505029,Paghumayan,Rural,1140 
184505030,Pantao,Rural,995 
184505031,Patun-an,Rural,2051 
184505032,Pinocutan,Rural,1459 
184505034,Refugio,Rural,2182 
184505035,San Benito,Rural,1227 
184505036,San Isidro,Rural,2948 
184505037,Suba (Pob.),Urban,4638 
184505038,Telim,Rural,1244 
184505039,Tigbao,Rural,1547 
184505040,Tigbon,Rural,1354 
184505041,Winaswasan,Rural,1103 
