id,name,urban_rural,population
184508001,Alacaygan,Rural,2668 
184508002,Alicante,Rural,6636 
184508003,Poblacion I (Barangay 1),Urban,2600 
184508004,Poblacion II (Barangay 2),Urban,2152 
184508005,Poblacion III (Barangay 3),Urban,2904 
184508006,Batea,Rural,1132 
184508007,Consing,Rural,4684 
184508008,Cudangdang,Rural,1444 
184508009,Damgo,Rural,2012 
184508010,Gahit,Rural,1792 
184508011,Canlusong,Rural,1262 
184508012,Latasan,Rural,1558 
184508013,Madalag,Rural,2668 
184508014,Manta-angan,Rural,2259 
184508015,Nanca,Rural,2820 
184508016,Pasil,Rural,2201 
184508017,San Isidro,Rural,3534 
184508018,San Jose,Rural,2278 
184508019,Santo Niño,Rural,1648 
184508020,Tabigue,Rural,3227 
184508021,Tanza,Rural,3685 
184508022,Tuburan,Rural,2745 
184508023,Tomongtong,Rural,1525 
