id,name,urban_rural,population
051729001,Ayugao,Rural,321 
051729002,Bagong Sirang,Rural,591 
051729003,Baliguian,Rural,1217 
051729004,Bantugan,Rural,531 
051729005,Bicalen,Rural,577 
051729006,Bitaogan,Rural,1289 
051729007,Buenavista,Rural,895 
051729008,Bulalacao,Rural,1027 
051729009,Cagnipa,Rural,808 
051729010,Lagha,Rural,783 
051729011,Lidong,Rural,1021 
051729012,Liwacsa,Rural,576 
051729013,Maangas,Rural,3487 
051729014,Pagsangahan,Rural,550 
051729016,Patrocinio,Rural,458 
051729017,Pili,Rural,539 
051729018,Santa Maria (Pob.),Rural,5088 
051729019,Tanawan,Rural,265 
