id,name,urban_rural,population
051701001,Agdangan Pob. (San Cayetano),Rural,3683 
051701002,Antipolo,Rural,628 
051701003,Bagumbayan,Rural,1736 
051701004,Caranday (La Purisima),Rural,823 
051701005,Cristo Rey,Rural,404 
051701006,Del Pilar,Rural,348 
051701007,Del Rosario (Pob.),Urban,1278 
051701008,Iyagan,Rural,1121 
051701009,La Medalla,Rural,2273 
051701010,Lourdes,Rural,393 
051701011,Nababarera,Rural,306 
051701012,Sagrada,Rural,3894 
051701013,Salvacion,Rural,2674 
051701014,Buluang (San Antonio),Rural,7176 
051701015,San Francisco (Pob.),Urban,2457 
051701016,San Isidro,Rural,3416 
051701017,San Jose (Pob.),Urban,2509 
051701018,San Juan,Rural,2599 
051701019,San Nicolas (Pob.),Urban,2134 
051701020,San Rafael (Ikpan),Rural,361 
051701021,Pugay (San Rafael),Rural,1301 
051701022,San Ramon (Pob.),Urban,558 
051701023,San Roque (Pob.),Urban,1167 
051701024,San Vicente,Rural,4064 
051701025,Santa Cruz (Pob.),Urban,2352 
051701026,Santa Eulalia,Rural,1148 
051701027,Santa Isabel,Urban,400 
051701028,Santa Teresa (Viga),Rural,284 
051701029,Santa Teresita,Rural,2630 
051701030,Tapol,Rural,854 
