id,name,urban_rural,population
051727001,Antipolo,Rural,851 
051727002,Bagong Silang,Rural,536 
051727003,Bahay,Rural,1544 
051727004,Balogo,Rural,4118 
051727005,Caranan,Rural,8039 
051727006,Cuco,Rural,1421 
051727007,Dalupaon,Rural,3928 
051727008,Macad (Hebrio Lourdes),Rural,1881 
051727009,Hubo,Rural,680 
051727010,Itulan,Rural,1387 
051727011,Odicon,Rural,2318 
051727012,Quitang,Rural,2215 
051727013,Salvacion,Rural,965 
051727014,San Antonio,Rural,864 
051727015,San Cirilo (Pob.),Urban,5336 
051727016,Santa Rosa Del Norte (Pob.),Urban,3531 
051727017,Santa Rosa Del Sur (Pob.),Urban,3317 
051727019,Tilnac,Rural,733 
051727020,Tinalmud,Rural,2282 
