id,name,urban_rural,population
051723001,Angustia (Angustia Inapatan),Rural,1945 
051723002,Antipolo Old,Rural,1996 
051723003,Antipolo Young,Rural,809 
051723004,Aro-aldao,Rural,962 
051723005,Bustrac,Rural,1243 
051723006,Inapatan (Del Rosario Inapatan),Rural,2688 
051723007,Dolorosa (Dolorosa Inapatan),Rural,1776 
051723009,Duran (Jesus Duran),Rural,1077 
051723010,La Purisima (La Purisima Agupit),Rural,8401 
051723011,Lourdes Old,Rural,1035 
051723012,Lourdes Young,Rural,3364 
051723015,La Opinion,Rural,4895 
051723016,Paloyon Proper (Sagrada Paloyon),Rural,2932 
051723018,Salvacion Que Gatos,Rural,611 
051723019,San Antonio (Pob.),Urban,2794 
051723020,San Antonio Ogbon,Rural,2826 
051723021,San Esteban (Pob.),Urban,2041 
051723022,San Francisco (Pob.),Urban,506 
051723023,San Isidro (Pob.),Urban,668 
051723024,San Isidro Inapatan,Rural,729 
051723026,Malawag (San Jose Malawag),Rural,2996 
051723027,San Jose (San Jose Pangaraon),Rural,1590 
051723028,San Juan (Pob.),Urban,947 
051723029,San Luis (Pob.),Urban,351 
051723030,San Miguel (Pob.),Urban,1484 
051723031,San Nicolas (Pob.),Urban,697 
051723033,San Roque (Pob.),Urban,930 
051723034,San Roque Madawon,Rural,684 
051723035,San Roque Sagumay,Rural,1019 
051723036,San Vicente Gorong-Gorong,Rural,1173 
051723037,San Vicente Ogbon,Rural,2450 
051723038,Santa Barbara (Maliban),Rural,1299 
051723039,Santa Cruz,Rural,1770 
051723040,Santa Elena Baras,Rural,1966 
051723041,Santa Lucia Baras,Rural,1811 
051723042,Santiago Old,Rural,2053 
051723043,Santiago Young,Rural,2272 
051723044,Santo Domingo,Rural,5234 
051723045,Tandaay,Rural,1711 
051723046,Topas Proper,Rural,2274 
051723047,Topas Sogod,Rural,1287 
051723048,Paloyon Oriental,Rural,815 
