id,name,urban_rural,population
051735001,Bagong Sirang,Rural,297 
051735002,Bahao,Rural,640 
051735003,Boboan,Rural,905 
051735004,Butawanan,Rural,1439 
051735005,Cabugao,Rural,1250 
051735006,Fundado,Rural,1038 
051735008,Homestead,Rural,485 
051735009,La Purisima,Rural,293 
051735010,Mabuhay,Rural,359 
051735011,Malaconini,Rural,288 
051735012,Nalayahan,Rural,370 
051735013,Matandang Siruma,Rural,327 
051735014,Pinitan,Rural,1278 
051735015,Poblacion,Urban,1625 
051735016,Pamintan-Bantilan,Rural,845 
051735017,Salvacion,Rural,1106 
051735018,San Andres,Rural,323 
051735019,San Ramon (Daldagon),Rural,614 
051735020,Sulpa,Rural,729 
051735021,Tandoc,Rural,505 
051735022,Tongo-Bantigue,Rural,361 
051735023,Vito,Rural,1973 
