id,name,urban_rural,population
051706001,Bagoladio,Rural,1535 
051706002,Bagumbayan,Rural,2669 
051706003,Balaogan,Rural,3389 
051706004,Caorasan,Rural,1595 
051706005,Casugad,Rural,3833 
051706006,Causip,Rural,2448 
051706007,Fabrica,Rural,4507 
051706008,Inoyonan,Rural,1361 
051706009,Itangon,Rural,1501 
051706011,Kinalabasahan,Rural,653 
051706012,La Purisima,Rural,1446 
051706013,La Victoria,Rural,1275 
051706014,Lanipga,Rural,1688 
051706015,Lubgan,Rural,1847 
051706016,Ombao Heights,Rural,1646 
051706017,Ombao Polpog,Rural,2278 
051706018,Palsong,Rural,5624 
051706019,Panoypoyan,Rural,1979 
051706020,Pawili,Rural,2619 
051706021,Sagrada (Sagrada Familia),Urban,1912 
051706022,Salvacion (Pob.),Rural,1170 
051706023,San Agustin,Rural,1466 
051706024,San Francisco,Rural,1177 
051706025,San Isidro,Rural,1864 
051706026,San Jose,Rural,2507 
051706027,San Miguel,Rural,2921 
051706028,San Ramon,Rural,1942 
051706029,San Roque (Pob.),Rural,2667 
051706030,San Roque Heights,Rural,762 
051706031,Santa Elena,Rural,2366 
051706032,Santo Domingo,Rural,1472 
051706033,Santo Niño,Rural,1196 
051706034,Taisan,Rural,696 
