id,name,urban_rural,population
051712001,Bagong Silang,Rural,854 
051712002,Bucal,Rural,181 
051712003,Cabasag,Rural,728 
051712004,Comadaycaday,Rural,624 
051712005,Domagondong,Rural,252 
051712006,Kinalangan,Rural,676 
051712007,Comadogcadog,Rural,1364 
051712008,Mabini,Rural,481 
051712009,Magais I,Rural,1053 
051712010,Magais II,Rural,219 
051712011,Mansalaya,Rural,1066 
051712012,Nagkalit,Rural,619 
051712013,Palaspas,Rural,558 
051712014,Pamplona,Rural,294 
051712015,Pasay,Rural,988 
051712016,Pinagdapian,Rural,544 
051712017,Pinugusan,Rural,156 
051712018,Zone I Fatima (Pob.),Urban,859 
051712019,Zone II San Antonio (Pob.),Urban,1900 
051712020,Poblacion Zone III,Urban,1330 
051712021,Sabang,Rural,1762 
051712022,Salvacion,Rural,430 
051712023,San Juan,Rural,783 
051712024,San Pablo,Rural,273 
051712025,Santa Rita I,Rural,470 
051712026,Santa Rita II,Rural,287 
051712027,Sinagawsawan,Rural,551 
051712028,Sinuknipan I,Rural,2153 
051712029,Sinuknipan II,Rural,419 
051712030,Sugsugin,Rural,399 
051712031,Tabion,Rural,506 
051712032,Tomagoktok,Rural,285 
