id,name,urban_rural,population
051717001,Agosais,Rural,338 
051717002,Agpo-Camagong-Tabog,Rural,2198 
051717003,Amoguis,Rural,1358 
051717004,Bocogan,Rural,1491 
051717005,Balaton,Rural,1709 
051717006,Binanuahan,Rural,1701 
051717007,Burabod,Rural,3398 
051717008,Cabotonan,Rural,1030 
051717009,Dahat,Rural,1969 
051717010,Del Carmen,Rural,958 
051717011,Ginorangan (Genorangan),Rural,987 
051717012,Gimagtocon,Rural,1347 
051717013,Gubat,Rural,1027 
051717014,Guibahoy,Rural,1267 
051717015,Himanag,Rural,1645 
051717016,Kinahologan,Rural,812 
051717017,Loho,Rural,2241 
051717018,Manamoc,Rural,972 
051717019,Mangogon,Rural,759 
051717020,Mapid,Rural,1503 
051717021,Olas,Rural,688 
051717022,Omalo,Rural,366 
051717023,Panagan,Rural,640 
051717024,Panicuan,Rural,624 
051717025,Pinamihagan,Rural,1171 
051717026,San Francisco (Pob.),Urban,1026 
051717027,San Isidro,Rural,484 
051717028,San Isidro Sur (Pob.),Rural,753 
051717029,San Isidro Norte (Pob.),Rural,1418 
051717030,San Rafael,Urban,1698 
051717031,San Ramon,Rural,3619 
051717032,San Roque,Rural,1523 
051717033,San Sebastian,Rural,2348 
051717034,San Vicente (Pob.),Urban,1064 
051717035,Santa Cruz (Pob.),Rural,608 
051717036,Santa Maria (Pob.),Urban,2859 
051717037,Saripongpong (Pob.),Rural,764 
051717038,Sipaco,Rural,1451 
