id,name,urban_rural,population
051721001,Alimbuyog,Rural,1281 
051721002,Amparado (Pob.),Urban,483 
051721003,Balagbag,Rural,1418 
051721004,Borongborongan,Rural,909 
051721005,Cabugao,Rural,1699 
051721006,Capucnasan,Rural,2698 
051721007,Dalipay,Rural,1549 
051721008,Del Rosario (Pob.),Urban,2504 
051721009,Flordeliz,Rural,1378 
051721010,Lipot,Rural,1319 
051721011,Mayaopayawan,Rural,1156 
051721012,Maycatmon,Rural,1282 
051721013,Maydaso,Rural,795 
051721014,San Antonio,Rural,3203 
051721015,San Jose (Pob.),Urban,2021 
051721016,San Miguel (Pob.),Urban,1120 
051721017,San Roque (Pob.),Urban,774 
051721018,San Vicente (Pob.),Urban,975 
051721019,Santo Domingo (Pob.),Urban,1397 
051721020,Tarusanan,Rural,513 
