id,name,urban_rural,population
051720001,Barobaybay,Rural,661 
051720002,Bell (Pob.),Rural,2180 
051720003,Carangcang,Rural,2906 
051720004,Carigsa,Rural,195 
051720005,Casuray,Rural,988 
051720006,Monserrat (Pob.),Rural,1091 
051720007,Ponong,Rural,1276 
051720008,San Francisco (Pob.),Rural,1316 
051720009,San Isidro (Pob.),Urban,2925 
051720010,San Juan (Pob.),Rural,1135 
051720011,San Miguel,Rural,1001 
051720012,San Pantaleon (Pob.),Rural,1246 
051720013,Santa Lucia (Pob.),Urban,4758 
051720014,Santa Rosa,Rural,881 
051720015,Santo Tomas (Pob.),Urban,1715 
