id,name,urban_rural,population
051718001,Aslong,Rural,672 
051718002,Awayan,Rural,1464 
051718003,Bagacay,Rural,1438 
051718004,Bagadion,Rural,1539 
051718005,Bagamelon,Rural,889 
051718006,Bagumbayan,Rural,1617 
051718007,Bahao,Rural,3497 
051718008,Bahay,Rural,3471 
051718009,Beguito Nuevo,Rural,805 
051718010,Beguito Viejo,Rural,1245 
051718012,Begajo Norte,Rural,1318 
051718013,Begajo Sur,Rural,1058 
051718014,Bikal,Rural,1774 
051718015,Busak,Rural,1604 
051718016,Caima,Rural,1205 
051718017,Calabnigan,Rural,1248 
051718018,Camambugan,Rural,818 
051718019,Cambalidio,Rural,2913 
051718020,Candami,Rural,339 
051718021,Candato,Rural,1186 
051718022,Cawayan,Rural,989 
051718023,Concepcion,Rural,1868 
051718024,Cuyapi,Rural,282 
051718025,Danawan,Rural,798 
051718026,Duang Niog,Rural,1338 
051718027,Handong,Rural,1350 
051718028,Ibid,Rural,1781 
051718029,Inalahan,Rural,742 
051718030,Labao,Rural,1900 
051718031,Libod I,Urban,548 
051718032,Libod II,Rural,642 
051718033,Loba-loba,Rural,1537 
051718035,Mabini,Rural,634 
051718036,Malansad Nuevo,Rural,774 
051718037,Malansad Viejo,Rural,953 
051718038,Malbogon,Rural,767 
051718039,Malinao,Rural,1873 
051718040,Mambalite,Rural,607 
051718041,Mambayawas,Rural,1087 
051718042,Mambulo Nuevo,Rural,4788 
051718043,Mambulo Viejo,Rural,1865 
051718044,Mancawayan,Rural,630 
051718045,Mandacanan,Rural,371 
051718046,Mantalisay,Rural,1454 
051718047,Padlos,Rural,710 
051718048,Pag-Oring Nuevo,Rural,1487 
051718049,Pag-Oring Viejo,Rural,440 
051718050,Palangon,Rural,917 
051718051,Palong,Rural,1135 
051718052,Patag,Rural,1968 
051718053,Planza,Rural,446 
051718054,Poblacion,Rural,1507 
051718055,Potot,Rural,2291 
051718056,Puro-Batia,Rural,1990 
051718057,Rongos,Rural,728 
051718058,Salvacion,Rural,997 
051718060,San Isidro,Urban,3487 
051718061,San Juan,Rural,1329 
051718062,San Pablo,Rural,974 
051718063,San Vicente,Rural,1653 
051718064,Sibujo,Rural,1468 
051718065,Sigamot,Rural,1938 
051718066,Station-Church Site,Urban,1578 
051718067,Taban-Fundado,Urban,1929 
051718068,Tampuhan,Rural,639 
051718069,Tanag,Rural,1624 
051718070,Tarum,Rural,1041 
051718071,Tinalmud Nuevo,Rural,836 
051718072,Tinalmud Viejo,Rural,665 
051718073,Tinangkihan,Rural,946 
051718074,Udoc,Rural,1195 
051718075,Umalo,Rural,986 
051718076,Uson,Rural,1173 
051718077,Villasocorro,Rural,942 
051718078,Villadima (Santa Cruz),Rural,1305 
