id,name,urban_rural,population
051607001,Apuao,Rural,595 
051607002,Barangay I (Pob.),Rural,1983 
051607003,Barangay II (Pob.),Rural,3030 
051607004,Barangay III (Pob.),Urban,3008 
051607005,Barangay IV (Pob.),Rural,1595 
051607006,Barangay V (Pob.),Urban,767 
051607007,Barangay VI (Pob.),Rural,1512 
051607008,Barangay VII (Pob.),Rural,1745 
051607009,Caringo,Rural,1133 
051607010,Catandunganon,Rural,330 
051607011,Cayucyucan,Rural,1107 
051607012,Colasi,Rural,1643 
051607013,Del Rosario (Tagongtong),Rural,2221 
051607014,Gaboc,Rural,1116 
051607015,Hamoraon,Rural,1466 
051607016,Hinipaan,Rural,1810 
051607017,Lalawigan,Rural,1630 
051607018,Lanot,Rural,1208 
051607019,Mambungalon,Rural,1833 
051607020,Manguisoc,Rural,3793 
051607021,Masalongsalong,Rural,1029 
051607022,Matoogtoog,Rural,1409 
051607023,Pambuhan,Rural,2834 
051607024,Quinapaguian,Rural,747 
051607025,San Roque,Rural,6690 
051607026,Tarum,Rural,1440 
