id,name,urban_rural,population
051611001,Binanuaan,Rural,2696 
051611002,Caawigan,Rural,1131 
051611003,Cahabaan,Rural,752 
051611004,Calintaan,Rural,1495 
051611005,Del Carmen,Rural,935 
051611006,Gabon,Rural,1841 
051611007,Itomang,Rural,1491 
051611008,Poblacion,Urban,2598 
051611009,San Francisco,Rural,1992 
051611010,San Isidro,Rural,2095 
051611011,San Jose,Rural,1902 
051611012,San Nicolas,Rural,1262 
051611013,Santa Cruz,Rural,1411 
051611014,Santa Elena,Rural,1430 
051611015,Santo Niño,Rural,873 
