id,name,urban_rural,population
051608001,Awitan,Rural,311 
051608002,Bagumbayan,Urban,4990 
051608003,Bakal,Rural,869 
051608004,Batobalani,Urban,5117 
051608005,Calaburnay,Rural,1239 
051608006,Capacuan,Rural,2005 
051608007,Casalugan,Rural,987 
051608008,Dagang,Rural,549 
051608009,Dalnac,Rural,2196 
051608010,Dancalan,Rural,731 
051608011,Gumaus,Rural,3313 
051608012,Labnig,Rural,534 
051608013,Macolabo Island,Rural,580 
051608014,Malacbang,Rural,1325 
051608015,Malaguit,Rural,1888 
051608016,Mampungo,Rural,721 
051608017,Mangkasay,Rural,1304 
051608018,Maybato,Rural,753 
051608019,Palanas,Urban,4358 
051608020,Pinagbirayan Malaki,Rural,1697 
051608021,Pinagbirayan Munti,Rural,594 
051608022,Poblacion Norte,Urban,4243 
051608023,Poblacion Sur,Urban,1913 
051608024,Tabas,Rural,1709 
051608025,Talusan,Rural,524 
051608026,Tawig,Rural,3505 
051608027,Tugos,Rural,5288 
