id,name,urban_rural,population
023121001,Bisag,Rural,780
023121002,Dialaoyao,Rural,1055
023121003,Dicadyuan,Rural,700
023121004,Didiyan,Rural,1145
023121005,Dimalicu-licu,Rural,354
023121006,Dimasari,Rural,742
023121007,Dimatican,Rural,895
023121008,Maligaya,Rural,1663
023121009,Marikit,Rural,650
023121010,Dicabisagan East (Pob.),Urban,1050
023121011,Dicabisagan West (Pob.),Urban,2317
023121012,Santa Jacinta,Rural,847
023121013,Villa Robles,Rural,780
023121014,Culasi,Rural,1101
023121015,Alomanay,Rural,596
023121016,Diddadungan,Rural,665
023121017,San Isidro,Rural,754
