id,name,urban_rural,population
023135001,Abra,Rural,1580
023135002,Ambalatungan,Rural,1376
023135003,Balintocatoc,Rural,3598
023135004,Baluarte,Rural,4282
023135005,Bannawag Norte,Rural,1177
023135006,Batal,Rural,7994
023135007,Buenavista,Rural,3776
023135008,Cabulay,Rural,3452
023135009,Calao East (Pob.),Urban,4111
023135010,Calao West (Pob.),Urban,1024
023135011,Calaocan,Rural,6176
023135012,Villa Gonzaga,Rural,1619
023135013,Centro East (Pob.),Urban,1823
023135014,Centro West (Pob.),Urban,2375
023135015,Divisoria,Rural,4372
023135016,Dubinan East,Urban,2485
023135017,Dubinan West,Rural,3312
023135018,Luna,Rural,1003
023135019,Mabini,Urban,7724
023135020,Malvar,Rural,3305
023135021,Nabbuan,Rural,3040
023135022,Naggasican,Rural,5379
023135023,Patul,Rural,4621
023135024,Plaridel,Rural,6531
023135025,Rizal,Rural,12709
023135026,Rosario,Rural,11364
023135027,Sagana,Rural,3667
023135028,Salvador,Rural,1687
023135029,San Andres,Urban,1371
023135030,San Isidro,Rural,848
023135031,San Jose,Rural,1032
023135032,Sinili,Rural,1335
023135033,Sinsayon,Rural,3246
023135034,Santa Rosa,Rural,605
023135035,Victory Norte,Urban,5055
023135036,Victory Sur,Rural,2166
023135037,Villasis,Rural,1584
