id,name,urban_rural,population
023106001,Aggub,Urban,1672
023106002,Anao,Rural,3114
023106003,Angancasilian,Rural,1084
023106004,Balasig,Rural,2062
023106005,Cansan,Rural,1283
023106006,Casibarag Norte,Rural,2945
023106007,Casibarag Sur,Rural,2826
023106008,Catabayungan,Rural,4539
023106009,Cubag,Rural,2499
023106010,Garita,Rural,714
023106011,Luquilu,Rural,1779
023106012,Mabangug,Rural,336
023106013,Magassi,Rural,2202
023106015,Ngarag,Rural,944
023106016,Pilig Abajo,Rural,820
023106017,Pilig Alto,Rural,1223
023106018,Centro (Pob.),Urban,1196
023106019,San Bernardo,Urban,2232
023106020,San Juan,Urban,2137
023106021,Saui,Urban,487
023106022,Tallag,Urban,1911
023106023,Ugad,Urban,2092
023106024,Union,Rural,664
023106025,Masipi East,Urban,1902
023106026,Masipi West,Rural,1581
023106027,San Antonio,Urban,1488
