id,name,urban_rural,population
023134001,Bangad,Rural,2386
023134002,Buenavista,Rural,738
023134003,Calamagui North,Rural,1192
023134004,Calamagui East,Rural,854
023134005,Calamagui West,Rural,781
023134007,Divisoria,Rural,869
023134008,Lingaling,Rural,1050
023134009,Mozzozzin Sur,Rural,1922
023134010,Mozzozzin North,Rural,1171
023134011,Naganacan,Rural,1660
023134012,Poblacion 1,Urban,1504
023134013,Poblacion 2,Rural,653
023134014,Poblacion 3,Rural,1421
023134015,Quinagabian,Rural,1421
023134016,San Antonio,Rural,1327
023134017,San Isidro East,Rural,1010
023134018,San Isidro West,Rural,984
023134019,San Rafael West,Rural,644
023134020,San Rafael East,Rural,564
023134021,Villabuena,Rural,788
