id,name,urban_rural,population
023128001,Anonang,Rural,416
023128002,Aringay,Rural,437
023128004,Centro 1 (Pob.),Urban,2346
023128005,Centro 2 (Pob.),Urban,2202
023128006,Colorado,Rural,968
023128007,Dietban,Rural,719
023128008,Dingading,Rural,904
023128009,Dipacamo,Rural,793
023128010,Estrella,Rural,429
023128011,Guam,Rural,1036
023128013,Nakar,Rural,663
023128014,Palawan,Rural,456
023128015,Progreso,Rural,540
023128016,Rizal,Rural,1297
023128017,San Francisco Sur,Rural,350
023128018,San Mariano Norte,Rural,244
023128019,San Mariano Sur,Rural,552
023128020,Sinalugan,Rural,557
023128021,Villa Remedios,Rural,260
023128022,Villa Rose,Rural,689
023128023,Villa Sanchez,Rural,493
023128024,Villa Teresita,Rural,340
023128025,Burgos,Rural,762
023128026,San Francisco Norte,Rural,460
023128027,Calaoagan,Rural,334
023128028,San Rafael,Rural,176
