id,name,urban_rural,population
023118001,Aga,Rural,744
023118002,Andarayan,Rural,1164
023118003,Aneg,Rural,1481
023118004,Bayabo,Rural,1032
023118006,Calinaoan Sur,Rural,506
023118007,Capitol,Rural,662
023118008,Carmencita,Rural,1268
023118009,Concepcion,Rural,360
023118010,Maui,Rural,860
023118011,Quibal,Rural,455
023118012,Ragan Almacen,Rural,358
023118013,Ragan Norte,Rural,709
023118014,Ragan Sur (Pob.),Urban,1657
023118015,Rizal (Ragan Almacen Alto),Rural,1264
023118016,San Andres,Rural,610
023118017,San Antonio,Rural,2895
023118018,San Isidro,Rural,513
023118019,San Jose,Rural,1082
023118020,San Juan,Rural,1735
023118021,San Macario,Rural,485
023118022,San Nicolas (Fusi),Rural,703
023118023,San Patricio,Rural,525
023118024,San Roque,Rural,366
023118025,Santo Rosario,Rural,716
023118026,Santor,Rural,649
023118027,Villa Luz,Rural,981
023118028,Villa Pereda,Rural,622
023118029,Visitacion,Rural,495
023118030,Caloocan,Rural,525
