id,name,urban_rural,population
023122001,Abut,Rural,2525
023122002,Alunan (Pob.),Urban,1297
023122003,Arellano (Pob.),Urban,2779
023122004,Aurora,Rural,419
023122005,Barucboc Norte,Rural,3215
023122006,Estrada,Rural,703
023122007,Santos (Pob.),Urban,3002
023122008,Lepanto,Rural,1580
023122009,Mangga,Rural,798
023122010,Minagbag,Rural,3070
023122011,Samonte (Pob.),Urban,1732
023122012,Turod,Rural,850
023122013,Dunmon,Rural,511
023122014,Calangigan (Calamagui),Rural,719
023122015,San Juan,Rural,1322
