id,name,urban_rural,population
030804002,Bangal,Rural,4415 
030804003,Bonifacio (Pob.),Urban,505 
030804006,Burgos (Pob.),Urban,465 
030804007,Colo,Rural,2986 
030804008,Daang Bago,Rural,2939 
030804009,Dalao,Rural,1303 
030804010,Del Pilar (Pob.),Urban,271 
030804011,Gen. Luna (Pob.),Urban,585 
030804012,Gomez (Pob.),Urban,324 
030804013,Happy Valley,Rural,1704 
030804014,Kataasan,Urban,3015 
030804015,Layac,Urban,1339 
030804016,Luacan,Rural,5779 
030804017,Mabini Proper (Pob.),Urban,339 
030804018,Mabini Ext. (Pob.),Urban,734 
030804019,Magsaysay,Urban,1871 
030804020,Naparing,Urban,2500 
030804021,New San Jose,Urban,6030 
030804022,Old San Jose,Rural,2002 
030804023,Padre Dandan (Pob.),Urban,155 
030804024,Pag-asa,Urban,2020 
030804025,Pagalanggang,Rural,3512 
030804026,Pinulot,Urban,3563 
030804027,Pita,Rural,3513 
030804029,Rizal (Pob.),Urban,255 
030804030,Roosevelt,Rural,8721 
030804031,Roxas (Pob.),Urban,347 
030804032,Saguing,Urban,3964 
030804033,San Benito,Rural,2394 
030804034,San Isidro (Pob.),Urban,1047 
030804035,San Pablo (Bulate),Rural,3736 
030804036,San Ramon,Urban,3707 
030804037,San Simon,Rural,1278 
030804038,Santo Niño,Urban,3066 
030804039,Sapang Balas,Rural,942 
030804040,Santa Isabel (Tabacan),Urban,2190 
030804041,Torres Bugauen (Pob.),Urban,862 
030804042,Tucop,Rural,3686 
030804043,Zamora (Pob.),Urban,337 
030804044,Aquino,Urban,111 
030804045,Bayan-bayanan,Rural,447 
030804046,Maligaya,Rural,1372 
030804047,Payangan,Rural,554 
030804048,Pentor,Urban,2934 
030804049,Tubo-tubo,Rural,342 
030804050,"Jose C. Payumo, Jr.",Urban,3114 
