id,name,urban_rural,population
030812001,East Calaguiman (Pob.),Urban,2744 
030812002,East Daang Bago (Pob.),Urban,1195 
030812003,Ibaba (Pob.),Rural,3153 
030812004,Imelda,Rural,2324 
030812005,Lalawigan,Urban,3799 
030812006,Palili,Rural,1865 
030812008,San Juan (Pob.),Urban,4089 
030812009,San Roque (Pob.),Urban,1154 
030812010,Santa Lucia,Urban,2459 
030812011,Sapa,Urban,3407 
030812012,Tabing Ilog,Urban,2121 
030812013,Gugo,Rural,2965 
030812014,West Calaguiman (Pob.),Urban,1449 
030812015,West Daang Bago (Pob.),Urban,854 
