id,name,urban_rural,population
126503001,Ala,Rural,2776
126503003,Daladap,Rural,3129
126503005,Dukay,Rural,3051
126503007,Guiamalia,Rural,1922
126503008,Ilian,Rural,1923
126503011,Kangkong,Rural,2311
126503016,Margues,Rural,3078
126503018,New Panay,Rural,3481
126503020,Numo,Rural,2413
126503021,Pamantingan,Rural,4164
126503022,Poblacion,Urban,7191
126503023,Sagasa,Rural,3551
126503024,Salabaca,Rural,3453
126503032,Villamor,Rural,2934
126503033,Laguinding,Rural,1735
126503034,Magsaysay,Rural,1482
126503035,Paitan,Rural,3396
126503036,Saliao,Rural,4943
126503037,Salumping,Rural,6274
