id,name,urban_rural,population
184611001,Bakid,Rural,1212
184611002,Balogo,Rural,2945
184611003,Banwaque,Rural,1438
184611004,Basak,Rural,4086
184611005,Binobohan,Rural,1727
184611006,Buenavista,Urban,4390
184611007,Bulado,Rural,3129
184611008,Calamba,Rural,3265
184611009,Calupa-an,Rural,1767
184611010,Hibaiyo,Rural,5068
184611011,Hilaitan,Rural,4990
184611012,Hinakpan,Rural,2214
184611013,Humayhumay,Rural,1378
184611014,Imelda,Rural,1204
184611015,Kagawasan,Rural,1531
184611016,Linantuyan,Rural,2233
184611017,Luz,Rural,1660
184611018,Mabunga,Rural,1856
184611019,Mckinley,Rural,2133
184611020,Nagsaha,Rural,1470
184611021,Magsaysay,Rural,1743
184611022,Malusay,Rural,3295
184611023,Maniak,Rural,2173
184611025,Padre Zamora,Rural,2273
184611026,Plagatasanon,Rural,801
184611027,Planas,Rural,1619
184611028,Poblacion,Urban,13434
184611029,Sandayao,Rural,3721
184611030,Tacpao,Rural,1511
184611031,Tinayunan Beach,Rural,3095
184611032,Tinayunan Hill,Rural,2477
184611033,Trinidad,Rural,5864
184611034,Villegas,Rural,1973
