id,name,urban_rural,population
184602001,Amdus,Rural,1407
184602002,Jandalamanon,Rural,1167
184602003,Anibong,Rural,2131
184602004,Atabay,Rural,1225
184602005,Awa-an,Rural,2474
184602006,Ban-ban,Rural,2299
184602007,Calagcalag,Rural,1711
184602008,Candana-ay,Rural,1958
184602009,Carol-an,Rural,2899
184602010,Gomentoc,Rural,2065
184602011,Inacban,Rural,1588
184602012,Iniban,Rural,1273
184602013,Kilaban,Rural,846
184602014,Lamigan,Rural,844
184602015,Maaslum,Rural,1799
184602016,Mabato,Rural,3253
184602017,Manogtong,Rural,1603
184602018,Nabhang,Rural,1463
184602019,Tambo,Rural,3188
184602020,Tampocon I,Rural,1944
184602021,Tampocon II,Rural,2674
184602022,Tibyawan,Rural,1867
184602023,Tiguib,Rural,2631
184602024,Poblacion,Urban,1837
