id,name,urban_rural,population
184619001,Albiga,Rural,1516
184619002,Apoloy,Rural,2337
184619003,Bonawon,Rural,9078
184619004,Bonbonon,Rural,1961
184619005,Cabangahan,Rural,3503
184619007,Canaway,Rural,3512
184619008,Casala-an,Rural,3557
184619009,Caticugan,Rural,2447
184619010,Datag,Rural,1778
184619011,Giliga-on,Urban,4816
184619012,Inalad,Rural,1869
184619013,Malabuhan,Rural,3080
184619014,Maloh,Rural,5314
184619015,Mantiquil,Rural,2360
184619016,Mantuyop,Rural,1842
184619017,Napacao,Rural,2436
184619018,Poblacion I,Urban,1930
184619019,Poblacion II,Rural,2054
184619020,Poblacion III,Rural,2589
184619021,Poblacion IV,Urban,1810
184619022,Salag,Rural,2776
184619023,San Jose,Rural,935
184619024,Sandulot,Rural,3334
184619025,Si-it,Rural,2104
184619026,Sumaliring,Rural,1979
184619027,Tayak,Rural,2368
