id,name,urban_rural,population
184606001,Ali-is,Rural,3114
184606002,Banaybanay,Rural,3596
184606003,Banga,Rural,6078
184606004,Villasol (Bato),Rural,4074
184606005,Boyco,Urban,1502
184606006,Bugay,Rural,4982
184606007,Cansumalig,Rural,2402
184606008,Dawis,Rural,5112
184606009,Kalamtukan,Rural,3886
184606010,Kalumboyan,Rural,7124
184606011,Malabugas,Rural,4828
184606012,Mandu-ao,Rural,4575
184606013,Maninihon,Rural,5894
184606014,Minaba,Rural,2170
184606015,Nangka,Rural,9940
184606016,Narra,Rural,5707
184606017,Pagatban,Rural,1980
184606018,Poblacion,Urban,2787
184606019,San Jose,Rural,1794
184606020,San Miguel,Rural,1652
184606021,San Roque,Rural,1872
184606022,Suba (Pob.),Urban,2532
184606023,Tabuan,Rural,4770
184606024,Tayawan,Rural,5585
184606025,Tinago (Pob.),Urban,3240
184606026,Ubos (Pob.),Urban,1662
184606027,Villareal,Rural,10047
184606028,San Isidro,Rural,1169
