id,name,urban_rural,population
184623001,Apolong,Rural,1496
184623002,Balabag East,Rural,2662
184623003,Balabag West,Rural,1680
184623004,Balayagmanok,Rural,1106
184623005,Balili,Rural,487
184623006,Balugo,Rural,1649
184623007,Bongbong,Rural,1333
184623008,Bong-ao,Rural,2226
184623009,Calayugan,Rural,1114
184623010,Cambucad,Rural,529
184623011,Dobdob,Rural,1346
184623012,Jawa,Rural,1964
184623013,Caidiocan,Rural,1536
184623014,Liptong,Rural,1094
184623015,Lunga,Rural,885
184623016,Malabo,Rural,823
184623017,Malaunay,Rural,1950
184623018,Mampas,Rural,413
184623019,Palinpinon,Rural,2447
184623020,North Poblacion,Urban,752
184623021,South Poblacion,Urban,602
184623022,Puhagan,Rural,1548
184623023,Pulangbato,Rural,989
184623024,Sagbang,Rural,846
