id,name,urban_rural,population
184614001,Abis,Rural,2706
184614002,Arebasore,Rural,1548
184614003,Bagtic,Rural,3100
184614005,Banban,Rural,1073
184614006,Barras,Rural,2641
184614007,Bato,Rural,2096
184614008,Bugnay,Rural,853
184614009,Bulibulihan,Rural,1149
184614010,Bulwang,Rural,2191
184614011,Campanun-an,Rural,2947
184614012,Canggohob,Rural,1531
184614013,Cansal-ing,Rural,1392
184614014,Dagbasan,Rural,1773
184614015,Dahile,Rural,3975
184614016,Himocdongon,Rural,2260
184614017,Hagtu,Rural,1616
184614018,Inapoy,Rural,2214
184614019,Lamdas,Rural,1537
184614020,Lumbangan,Rural,4953
184614021,Luyang,Rural,1575
184614022,Manlingay,Rural,800
184614023,Mayaposi,Rural,2444
184614024,Napasu-an,Rural,941
184614025,New Namangka,Rural,370
184614026,Old Namangka,Rural,1033
184614027,Pandanon,Rural,2484
184614028,Paniabonan,Rural,3373
184614029,Pantao,Rural,4014
184614030,Poblacion,Urban,6132
184614031,Samac,Rural,3293
184614032,Tadlong,Rural,1912
184614033,Tara,Rural,4261
