id,name,urban_rural,population
061904001,Agbatuan,Rural,784 
061904002,Aglalana,Rural,1101 
061904003,Aglanot,Rural,1416 
061904006,Agsirab,Rural,1145 
061904007,Alipasiawan,Rural,495 
061904008,Astorga,Rural,2603 
061904009,Bayog,Rural,213 
061904010,Bungsuan,Rural,4631 
061904011,Calapawan,Rural,1030 
061904012,Cubi,Rural,627 
061904013,Dacuton,Rural,2593 
061904014,Dangula,Rural,1075 
061904015,Gibato,Rural,2102 
061904016,Codingle,Rural,1486 
061904017,Guinotos,Rural,659 
061904018,Jambad,Rural,606 
061904019,Janguslob,Rural,1409 
061904021,Lawaan,Rural,1803 
061904023,Malonoy,Rural,884 
061904024,Nagsulang,Rural,1333 
061904026,Ongol Ilawod,Rural,549 
061904027,Ongol Ilaya,Rural,878 
061904028,Poblacion Ilawod,Rural,1426 
061904029,Poblacion Ilaya,Urban,1934 
061904030,Sagrada Familia,Rural,2096 
061904031,Salcedo,Rural,1489 
061904032,San Juan,Rural,1104 
061904033,Sibariwan,Rural,1456 
061904034,Tamulalod,Rural,739 
061904035,Taslan,Rural,865 
061904036,Tina,Rural,1108 
061904037,Tinaytayan,Rural,1244 
061904038,Traciano,Rural,1103 
