id,name,urban_rural,population
061903001,Concepcion,Rural,1341 
061903002,Consolacion,Rural,2373 
061903003,Dolores,Rural,1537 
061903004,Duran,Rural,3174 
061903007,San Agustin,Rural,529 
061903008,San Jose,Rural,1314 
061903009,San Martin,Rural,444 
061903010,San Miguel,Rural,1821 
061903011,San Rafael,Rural,1657 
061903012,San Roque,Rural,1801 
061903013,Santa Carmen,Rural,766 
061903014,Santa Cruz,Rural,2075 
061903015,Santa Monica,Rural,593 
061903016,Santa Rita,Rural,614 
061903017,Santa Teresa,Rural,879 
061903018,Santo Angel,Rural,2607 
061903019,Santo Niño,Rural,2261 
061903020,Santo Rosario,Rural,541 
061903021,Poblacion,Urban,2971 
