id,name,urban_rural,population
061908001,Atiplo,Rural,2029 
061908002,Balat-an,Rural,1199 
061908003,Balit,Rural,892 
061908004,Batiano,Rural,892 
061908005,Bating,Rural,969 
061908006,Bato Bato,Rural,1745 
061908007,Baye,Rural,906 
061908008,Bergante,Rural,1012 
061908009,Bunga,Rural,1255 
061908010,Bula,Rural,2991 
061908011,Bungsi,Rural,679 
061908012,Burias,Rural,3620 
061908013,Caidquid,Rural,1779 
061908014,Cala-agus,Rural,992 
061908015,Libo-o,Rural,511 
061908016,Manibad,Rural,1585 
061908017,Maralag,Rural,1150 
061908018,Najus-an,Rural,1343 
061908019,Pangpang Norte,Rural,820 
061908020,Pangpang Sur,Rural,694 
061908021,Pinay,Rural,943 
061908022,Poblacion Proper,Urban,3362 
061908023,Poblacion Tabuc,Urban,2800 
061908024,Sinondojan,Rural,579 
061908025,Tugas,Rural,1402 
061908026,Tumalalud,Rural,1523 
