id,name,urban_rural,population
061914001,Adlawan,Urban,2299 
061914002,Bago,Urban,1627 
061914003,Balijuagan,Urban,1740 
061914004,Banica,Urban,7918 
061914005,Poblacion I (Barangay I),Urban,1443 
061914006,Poblacion X (Barangay X),Urban,1195 
061914007,Poblacion XI (Barangay XI),Urban,1172 
061914009,Poblacion II (Barangay II),Urban,1339 
061914010,Poblacion III (Barangay III),Urban,563 
061914011,Poblacion IV (Barangay IV),Urban,173 
061914012,Poblacion V (Barangay V),Urban,2001 
061914013,Poblacion VI (Barangay VI),Urban,641 
061914014,Poblacion VII (Barangay VII),Urban,2105 
061914015,Poblacion VIII (Barangay VIII),Urban,1014 
061914016,Poblacion IX (Barangay IX),Urban,1888 
061914017,Barra,Urban,2815 
061914018,Bato,Urban,1668 
061914019,Baybay,Urban,7871 
061914020,Bolo,Urban,6509 
061914021,Cabugao,Urban,2129 
061914022,Cagay,Urban,5292 
061914023,Cogon,Urban,1876 
061914024,Culajao,Urban,1738 
061914025,Culasi,Urban,7882 
061914026,Dumolog,Urban,3857 
061914027,Dayao,Urban,4509 
061914028,Dinginan,Urban,5417 
061914029,Gabu-an,Urban,1322 
061914030,Inzo Arnaldo Village (Cadimahan),Urban,5182 
061914031,Jumaguicjic,Urban,1136 
061914032,Lanot,Urban,6053 
061914033,Lawa-an,Urban,9208 
061914034,Liong,Urban,1174 
061914035,Libas,Urban,7125 
061914036,Loctugan,Urban,2205 
061914037,Lonoy,Urban,2225 
061914039,Milibili,Urban,6455 
061914040,Mongpong,Urban,4160 
061914041,Olotayan,Urban,739 
061914042,Punta Cogon,Urban,1321 
061914043,Punta Tabuc,Urban,6532 
061914044,San Jose,Urban,1953 
061914045,Sibaguan,Urban,2625 
061914046,Talon,Urban,2211 
061914047,Tanque,Urban,5768 
061914048,Tanza,Urban,1958 
061914049,Tiza,Urban,8164 
