id,name,urban_rural,population
061906001,Agambulong,Rural,2388 
061906002,Agbun-od,Rural,766 
061906003,Agcagay,Rural,1377 
061906004,Aglibacao,Rural,547 
061906005,Agloloway,Rural,807 
061906006,Bayebaye,Rural,1755 
061906007,Caridad,Rural,629 
061906008,Esperanza,Rural,911 
061906009,Fe,Rural,489 
061906010,Ganzon,Rural,785 
061906011,Guintas,Rural,998 
061906012,Igang,Rural,452 
061906013,Jaena Norte,Rural,3592 
061906014,Jaena Sur,Rural,1161 
061906015,Jagnaya,Rural,1207 
061906016,Lapaz,Rural,1125 
061906017,Linambasan,Rural,1221 
061906018,Lucero,Rural,2008 
061906019,Maantol,Rural,933 
061906020,Masgrau,Rural,180 
061906021,Milan,Rural,1342 
061906022,Molet,Rural,431 
061906023,Pangabat,Rural,1394 
061906024,Pangabuan,Rural,1693 
061906025,Pasol-o,Rural,713 
061906026,Poblacion,Urban,1982 
061906027,San Jose,Rural,922 
061906028,San Juan,Rural,859 
061906029,San Vicente,Rural,1092 
061906030,Santo Rosario,Rural,1243 
