id,name,urban_rural,population
061917001,Abangay,Rural,607 
061917002,Acuña,Rural,625 
061917003,Agcococ,Rural,873 
061917004,Aglinab,Rural,741 
061917005,Aglupacan,Rural,199 
061917006,Agpalali,Rural,519 
061917007,Apero,Rural,874 
061917008,Artuz,Rural,1488 
061917009,Bag-Ong Barrio,Rural,1034 
061917010,Bato-bato,Rural,417 
061917011,Buri,Rural,495 
061917012,Camburanan,Rural,1257 
061917013,Candelaria,Rural,2066 
061917014,Carida,Rural,1101 
061917015,Cristina,Rural,1268 
061917016,Da-an Banwa,Rural,713 
061917017,Da-an Norte,Rural,621 
061917018,Da-an Sur,Rural,664 
061917019,Garcia,Rural,610 
061917020,Gebio-an,Rural,702 
061917021,Hilwan,Rural,727 
061917022,Initan,Rural,1036 
061917023,Katipunan,Rural,901 
061917024,Lagdungan,Rural,966 
061917025,Lahug,Rural,326 
061917026,Libertad,Rural,578 
061917027,Mabini,Rural,350 
061917028,Maliao,Rural,677 
061917029,Malitbog,Rural,1160 
061917030,Minan,Rural,616 
061917031,Nayawan,Rural,330 
061917032,Poblacion,Urban,2516 
061917033,Rizal Norte,Rural,176 
061917034,Rizal Sur,Rural,451 
061917035,Roosevelt,Rural,652 
061917036,Roxas,Rural,1094 
061917037,Salong,Rural,582 
061917038,San Antonio,Rural,891 
061917039,San Francisco,Rural,816 
061917041,San Jose,Rural,617 
061917042,San Julian,Rural,1269 
061917043,San Miguel Ilawod,Rural,794 
061917044,San Miguel Ilaya,Rural,1030 
061917045,San Nicolas,Rural,2476 
061917046,San Pedro,Rural,388 
061917047,San Roque,Rural,994 
061917048,San Vicente,Rural,296 
061917049,Santa Ana,Rural,1094 
061917050,Santa Petronila,Rural,438 
061917051,Senonod,Rural,247 
061917052,Siya,Rural,798 
061917053,Switch,Rural,1286 
061917054,Tabon,Rural,704 
061917055,Tacayan,Rural,422 
061917056,Taft,Rural,1294 
061917057,Taganghin,Rural,461 
061917058,Taslan,Rural,747 
061917059,Wright,Rural,977 
