id,name,urban_rural,population
061916001,Acbo,Rural,1126 
061916002,Amaga,Rural,2085 
061916003,Balucuan,Rural,1121 
061916004,Bangonbangon,Rural,1266 
061916005,Capuyhan,Rural,563 
061916006,Cogon,Rural,1076 
061916007,Dayhagon,Rural,819 
061916008,Guintas,Rural,881 
061916009,Malapad Cogon,Rural,1202 
061916010,Mangoso,Rural,2295 
061916011,Mansacul,Rural,928 
061916012,Matangcong,Rural,1087 
061916013,Matinabus,Rural,1058 
061916014,Mianay,Rural,3297 
061916015,Oyong,Rural,1057 
061916016,Pagbunitan,Rural,1270 
061916017,Parian,Rural,3057 
061916018,Pinamalatican,Rural,796 
061916019,Poblacion Norte,Urban,1242 
061916020,Poblacion Sur,Urban,2138 
061916021,Tawog,Rural,774 
