id,name,urban_rural,population
061905001,Agmalobo,Rural,975 
061905002,Agustin Navarra,Rural,1003 
061905003,Balaring,Rural,1556 
061905004,Basiao,Rural,2541 
061905005,Cabugao,Rural,1426 
061905006,Cudian,Rural,1500 
061905007,Ilaya-Ivisan,Rural,3290 
061905008,Malocloc Norte,Rural,2183 
061905009,Malocloc Sur,Rural,1659 
061905010,Matnog,Rural,1004 
061905011,Mianay,Rural,1764 
061905012,Ondoy,Rural,1865 
061905013,Poblacion Norte,Urban,2456 
061905014,Poblacion Sur,Urban,2334 
061905015,Santa Cruz,Rural,1207 
