id,name,urban_rural,population
061911001,Balogo,Rural,1381 
061911002,Binaobawan,Rural,1014 
061911003,Blasco,Rural,524 
061911004,Casanayan,Urban,3095 
061911005,Cayus,Rural,1759 
061911006,Dayhagan,Rural,1459 
061911007,Dulangan,Rural,5308 
061911010,Monteflor,Rural,790 
061911011,Natividad,Rural,3704 
061911012,Olalo,Rural,372 
061911013,Poblacion,Urban,1993 
061911014,Rosario,Rural,1126 
061911015,San Antonio,Rural,1298 
061911016,San Blas,Rural,958 
061911017,San Esteban,Rural,1487 
061911018,San Fernando,Rural,1699 
061911019,San Nicolas,Rural,1509 
061911020,San Pedro,Rural,1599 
061911021,San Ramon,Rural,2357 
061911022,San Silvestre,Rural,781 
061911023,Sinamongan,Rural,2027 
061911024,Santa Fe,Rural,2367 
061911025,Tabun-acan,Rural,1836 
061911026,Yating,Rural,1129 
