id,name,urban_rural,population
052011001,Antipolo Del Norte,Rural,669 
052011002,Antipolo Del Sur,Rural,531 
052011003,Balite,Rural,700 
052011004,Batag,Rural,455 
052011005,Bigaa,Rural,2777 
052011006,Buenavista,Rural,384 
052011007,Buyo,Rural,1376 
052011008,Cabihian,Rural,472 
052011009,Calabnigan,Rural,551 
052011010,Calampong,Rural,304 
052011011,Calatagan Proper,Urban,2742 
052011012,Calatagan Tibang,Urban,1909 
052011013,Capilihan,Rural,1417 
052011014,Casoocan,Rural,440 
052011015,Cavinitan,Urban,3484 
052011016,Gogon Sirangan,Urban,927 
052011017,Concepcion (Pob.),Rural,1040 
052011018,Constantino (Pob.),Rural,931 
052011019,Danicop,Urban,1886 
052011020,Dugui San Vicente,Rural,626 
052011021,Dugui San Isidro,Rural,357 
052011023,Dugui Too,Rural,1160 
052011024,F. Tacorda Village,Rural,368 
052011025,Francia (Pob.),Urban,1813 
052011026,Gogon Centro,Urban,1900 
052011027,Hawan Grande,Rural,846 
052011028,Hawan Ilaya,Rural,592 
052011029,Hicming,Rural,974 
052011030,Igang,Rural,783 
052011031,Juan M. Alberto (Poniton),Rural,339 
052011032,Lanao (Pob.),Rural,1018 
052011033,Magnesia Del Norte,Rural,776 
052011034,Magnesia Del Sur,Rural,759 
052011035,Marcelo Alberto (Pob.),Rural,810 
052011036,Marilima,Rural,380 
052011037,Pajo Baguio,Rural,544 
052011038,Pajo San Isidro,Rural,1042 
052011039,Palnab Del Norte,Urban,1747 
052011040,Palnab Del Sur,Rural,1601 
052011041,Palta Big,Rural,410 
052011042,Palta Salvacion,Rural,1186 
052011043,Palta Small,Rural,750 
052011044,Rawis (Pob.),Urban,1871 
052011045,Salvacion,Urban,454 
052011046,San Isidro Village,Urban,4262 
052011047,San Jose (Pob.),Rural,128 
052011048,San Juan (Pob.),Rural,668 
052011049,San Pablo (Pob.),Rural,1085 
052011050,San Pedro (Pob.),Rural,271 
052011051,San Roque (Pob.),Rural,1124 
052011052,San Vicente,Rural,1933 
052011053,Ibong Sapa (San Vicente Sur),Rural,819 
052011054,Santa Cruz,Rural,1087 
052011055,Santa Elena (Pob.),Urban,834 
052011056,Santo Cristo,Rural,931 
052011057,Santo Domingo,Rural,1234 
052011058,Santo Niño,Rural,1160 
052011059,Simamla,Rural,803 
052011061,Sogod-Simamla,Rural,313 
052011062,Talisoy,Rural,544 
052011063,Sogod-Tibgao,Rural,1495 
052011064,Tubaon,Rural,797 
052011065,Valencia,Rural,1362 
