id,name
052001000,BAGAMANOC
052002000,BARAS
052003000,BATO
052004000,CARAMORAN
052005000,GIGMOTO
052006000,PANDAN
052007000,PANGANIBAN (PAYO)
052008000,SAN ANDRES (CALOLBON)
052009000,SAN MIGUEL
052010000,VIGA
052011000,VIRAC (Capital)
