id,name,urban_rural,population
052004001,Baybay (Pob.),Urban,786 
052004002,Bocon,Rural,315 
052004003,Bothoan (Pob.),Rural,988 
052004004,Buenavista,Rural,478 
052004005,Bulalacao,Rural,526 
052004006,Camburo,Rural,674 
052004007,Dariao,Rural,1912 
052004008,Datag East,Rural,868 
052004009,Datag West,Rural,963 
052004010,Guiamlong,Rural,701 
052004011,Hitoma,Rural,613 
052004012,Icanbato (Pob.),Rural,740 
052004013,Inalmasinan,Rural,682 
052004014,Iyao,Rural,605 
052004015,Mabini,Rural,2111 
052004017,Maui,Rural,371 
052004018,Maysuran,Rural,1036 
052004019,Milaviga,Rural,1650 
052004020,Panique,Rural,1174 
052004021,Sabangan,Rural,1212 
052004022,Sabloyon,Rural,1070 
052004023,Salvacion,Rural,611 
052004024,Supang,Rural,1012 
052004025,Toytoy (Pob.),Urban,2476 
052004026,Tubli,Rural,2462 
052004027,Tucao,Rural,665 
052004028,Obi,Rural,1362 
