id,name,urban_rural,population
052003001,Aroyao Pequeño,Rural,169 
052003002,Bagumbayan,Rural,409 
052003003,Banawang,Rural,582 
052003004,Batalay,Rural,1441 
052003005,Binanuahan,Rural,1793 
052003006,Bote,Rural,1075 
052003007,Buenavista,Rural,422 
052003008,Cabugao,Rural,2989 
052003009,Cagraray,Rural,546 
052003010,Carorian,Rural,444 
052003011,Guinobatan,Rural,1031 
052003012,Libjo,Rural,354 
052003013,Marinawa,Rural,558 
052003014,Mintay,Rural,390 
052003015,Oguis,Rural,360 
052003016,Pananaogan,Rural,603 
052003017,Libod Poblacion,Urban,998 
052003018,San Andres,Rural,365 
052003019,San Pedro,Rural,435 
052003020,San Roque,Rural,1481 
052003021,Santa Isabel,Rural,131 
052003022,Sibacungan,Rural,580 
052003023,Sipi,Rural,791 
052003024,Talisay,Rural,239 
052003025,Tamburan,Rural,543 
052003026,Tilis,Rural,317 
052003027,Ilawod (Pob.),Urban,938 
