id,name,urban_rural,population
124716001,Banisilan Poblacion,Urban,4785
124716002,Busaon,Rural,2312
124716003,Capayangan,Rural,1367
124716004,Carugmanan,Rural,1241
124716005,Gastay,Rural,2126
124716006,Kalawaig,Rural,594
124716007,Kiaring,Rural,1528
124716008,Malagap,Rural,2347
124716009,Malinao,Urban,4180
124716010,Miguel Macasarte,Rural,1194
124716011,Pantar,Rural,1044
124716012,Paradise,Rural,2007
124716013,Pinamulaan,Urban,1858
124716014,Poblacion II,Urban,2671
124716015,Puting-bato,Rural,1273
124716016,Solama,Rural,3583
124716017,Thailand,Rural,1733
124716018,Tinimbacan,Rural,1260
124716019,Tumbao-Camalig,Rural,934
124716020,Wadya,Rural,1877
