id,name,urban_rural,population
124704001,Amas,Urban,6430
124704002,Amazion,Rural,1039
124704003,Balabag,Rural,1585
124704004,Balindog,Urban,4615
124704005,Benoligan,Rural,2412
124704006,Berada,Urban,1626
124704007,Gayola,Rural,1276
124704008,Ginatilan,Rural,1644
124704009,Ilomavis,Rural,3353
124704010,Indangan,Rural,1163
124704011,Junction,Rural,1331
124704012,Kalaisan,Rural,2676
124704013,Kalasuyan,Rural,3212
124704014,Katipunan,Rural,1432
124704015,Lanao,Rural,5691
124704016,Linangcob,Rural,2104
124704017,Luvimin,Rural,968
124704018,Macabolig,Rural,1488
124704020,Malinan,Rural,809
124704021,Manongol,Rural,3813
124704022,Marbel (Embac),Rural,1241
124704023,Mateo,Rural,1863
124704024,Meochao,Rural,1654
124704025,Mua-an,Rural,1840
124704026,New Bohol,Rural,1649
124704027,Nuangan,Urban,2105
124704028,Onica,Rural,1546
124704029,Paco,Rural,3762
124704030,Patadon (Patadon East),Rural,1593
124704031,Perez,Rural,2640
124704032,Poblacion,Urban,32483
124704033,San Isidro,Rural,1275
124704034,San Roque,Rural,1009
124704035,Santo Niño,Rural,1027
124704036,Sibawan,Rural,1380
124704037,Sikitan,Rural,1089
124704038,Singao,Rural,6085
124704039,Sudapin,Urban,8913
124704040,Sumbao,Rural,1559
124704041,Magsaysay,Rural,2067
