id,name,urban_rural,population
124718001,Allab,Rural,639
124718002,Anapolon,Rural,793
124718003,Badiangon,Rural,2237
124718004,Binoongan,Rural,926
124718005,Dallag,Urban,1342
124718006,Datu Ladayon,Rural,767
124718007,Datu Matangkil,Rural,592
124718008,Doroluman,Rural,3246
124718009,Gambodes,Rural,566
124718010,Ganatan,Rural,2343
124718011,Greenfield,Rural,5083
124718012,Kabalantian,Rural,3163
124718013,Katipunan,Rural,482
124718014,Kinawayan,Rural,1033
124718015,Kulaman Valley,Rural,849
124718016,Lanao Kuran,Rural,1725
124718017,Libertad,Rural,1159
124718018,Makalangot,Rural,1689
124718019,Malibatuan,Rural,3771
124718020,Maria Caridad,Rural,598
124718021,Meocan,Rural,3336
124718022,Naje,Rural,1078
124718023,Napalico,Rural,1102
124718024,Salasang,Rural,1227
124718025,San Miguel,Rural,594
124718026,Santo Niño,Rural,1392
124718027,Sumalili,Rural,599
124718028,Tumanding,Rural,1223
