id,name,urban_rural,population
124709002,Agriculture,Rural,1905
124709003,Anonang,Rural,2446
124709004,Arizona,Rural,1979
124709005,Bagumba,Rural,1455
124709006,Baliki,Rural,1723
124709007,Bitoka,Rural,951
124709008,Bual Norte,Rural,1457
124709009,Bual Sur,Rural,1567
124709010,Central Bulanan,Rural,1775
124709011,Damatulan,Rural,2543
124709012,Central Glad,Rural,2094
124709013,Ilbocean,Rural,1472
124709014,Kadigasan,Rural,3494
124709015,Kadingilan,Rural,2594
124709016,Kapinpilan,Rural,2361
124709017,Central Katingawan,Rural,1856
124709018,Kimagango,Rural,3657
124709019,Kudarangan,Rural,2723
124709020,Central Labas,Rural,1698
124709021,Lagumbingan,Rural,1437
124709022,Lomopog,Rural,1862
124709023,Lower Glad,Rural,1774
124709024,Lower Katingawan,Rural,3072
124709025,Macasendeg,Rural,3483
124709026,Malamote,Rural,1798
124709027,Malingao,Rural,2765
124709028,Milaya,Rural,862
124709029,Mudseng,Rural,1810
124709030,Nabalawag,Rural,2388
124709031,Nalin,Rural,2860
124709032,Nes,Rural,2069
124709033,Olandang,Rural,3253
124709034,Patindeguen,Rural,2064
124709035,Barangay Poblacion 1,Urban,3319
124709036,Barangay Poblacion 2,Rural,4395
124709037,Barangay Poblacion 3,Urban,3187
124709038,Barangay Poblacion 4,Urban,1561
124709039,Barangay Poblacion 5,Rural,2445
124709040,Barangay Poblacion 6,Urban,3626
124709041,Barangay Poblacion 7,Urban,2897
124709042,Barangay Poblacion 8,Urban,5589
124709043,Palongoguen,Rural,1398
124709044,Rangaban,Rural,2014
124709045,Sadaan,Rural,5307
124709046,Salunayan,Urban,2656
124709047,Sambulawan,Rural,2080
124709048,San Isidro,Rural,2017
124709049,Santa Cruz,Rural,815
124709050,Tugal,Rural,2439
124709051,Tumbras,Rural,2341
124709052,Bulanan Upper,Rural,1666
124709053,Upper Glad I,Rural,2400
124709054,Upper Glad II,Rural,1127
124709055,Upper Labas,Rural,1718
124709056,Villarica,Rural,4488
124709057,Kiwanan,Urban,2437
124709058,San Pedro,Rural,1001
