id,name,urban_rural,population
021522001,Bangan,Rural,1867
021522002,Callungan,Rural,1710
021522003,Centro I (Pob.),Urban,2437
021522004,Centro II (Pob.),Rural,2079
021522005,Dacal,Rural,758
021522006,Dagueray,Rural,737
021522008,Dammang,Rural,756
021522009,Kittag,Rural,218
021522010,Langagan,Rural,2045
021522011,Magacan,Rural,811
021522012,Marzan,Rural,787
021522013,Masisit,Rural,1678
021522014,Nagrangtayan,Rural,889
021522015,Namuac,Rural,3130
021522016,San Andres,Rural,1262
021522017,Santiago,Rural,248
021522018,Santor,Rural,902
021522019,Tokitok,Rural,943
